run,SEED,spatial_dim,epochs,eval_every,lr,lr_decay,gamma,optimizer,n_fgd_vec,N_test,test_batch_size,N_val,val_batch_size,seq_len,use_seed_seq,seed_frac,x_radius,x_ordering,hess_diag_method,stde_dist,backbone,no_stde,ad_mode,eqn_name,num_mamba_blocks,block_size,mlp_width,mlp_depth,hidden_features,expansion_factor,dt_rank,activation,norm_type,dense_expansion,complement,tie_in_proj,tie_gate,bidirectional,diag_skip,diag_gate,diag_gated,diag_residual,recursive_scan,min_recursion_length,recursive_split,custom_vjp_scan,ssm_activation,run_name,save_every,rand_batch_size,l1_rel,l2_rel,iter_per_s,time_per_epoch,total_time,peak_gpu_mem,num_params,final_loss,best_loss,variant,seed
Mamba/PoissonHouman/num_mamba_blocks2_hidden_features16_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modeforward_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,forward,rademacher,Mamba,True,forward,PoissonHouman,2,-1,128,4,16,1.0,auto,wave,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks2_hidden_features16_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modeforward_no_stdeTrue/0,10000,16,0.8438846468925476,0.8390242457389832,0.0,0.011105662846565247,111.15610480308533,112.19921875,653,137.04791259765625,23.3872127532959,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks2_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,PoissonHouman,2,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks2_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,10000,16,0.17650608718395233,0.18713311851024628,0.0,0.007611733865737915,76.18554329872131,112.195068359375,393,51.233795166015625,12.619794845581055,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks2_hidden_features8_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalFalse_ad_modeforward_no_stdeFalse/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,sparse_stde,rademacher,Mamba,False,forward,PoissonHouman,2,-1,128,4,8,1.0,auto,gelu,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks2_hidden_features8_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalFalse_ad_modeforward_no_stdeFalse/0,10000,16,0.0697459876537323,0.07676033675670624,0.0,0.006536367678642273,65.42035961151123,112.18359375,235,51.52919006347656,12.656734466552734,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks1_hidden_features16_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modeforward_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,forward,rademacher,Mamba,True,forward,PoissonHouman,1,-1,128,4,16,1.0,auto,wave,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks1_hidden_features16_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modeforward_no_stdeTrue/0,10000,16,0.4633391797542572,0.4920438528060913,0.0,0.006966547799110412,69.73160195350647,112.1806640625,335,51.459983825683594,12.678641319274902,Mamba,0
Mamba/SemilinearHeatTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modeforward_no_stdeFalse/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,sparse_stde,rademacher,Mamba,False,forward,SemilinearHeatTime,1,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/SemilinearHeatTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modeforward_no_stdeFalse/0,10000,16,0.5394764542579651,0.5394764542579651,0.0,0.005386067366600036,53.910141944885254,117.13232421875,1305,0.012014253996312618,0.0022603454999625683,Mamba,0
Mamba/SemilinearHeatTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,SemilinearHeatTime,1,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/SemilinearHeatTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,10000,16,0.5300605893135071,0.5300605893135071,0.0,0.007693746829032898,77.00945901870728,117.1416015625,1663,0.054274506866931915,0.027427207678556442,Mamba,0
Mamba/SemilinearHeatTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,sparse_stde,rademacher,Mamba,False,forward,SemilinearHeatTime,1,-1,128,4,8,1.0,auto,wave,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/SemilinearHeatTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,10000,16,0.07228359580039978,0.07228359580039978,0.0,0.008068419933319092,80.76215839385986,117.142822265625,1665,20.419593811035156,9.316110610961914,Mamba,0
Mamba/SemilinearHeatTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,sparse_stde,rademacher,Mamba,False,forward,SemilinearHeatTime,1,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/SemilinearHeatTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,10000,16,0.43951907753944397,0.43951907753944397,0.0,0.0068987834215164185,69.05002975463867,117.141357421875,1663,1.1061551570892334,0.6614541411399841,Mamba,0
Mamba/SemilinearHeatTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modeforward_no_stdeTrue/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,forward,rademacher,Mamba,True,forward,SemilinearHeatTime,1,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/SemilinearHeatTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modeforward_no_stdeTrue/0,10000,16,0.550115168094635,0.550115168094635,0.0,0.006969487118721009,69.75761699676514,117.14111328125,1663,0.04542451351881027,0.023113062605261803,Mamba,0
Mamba/SemilinearHeatTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,SemilinearHeatTime,1,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/SemilinearHeatTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,10000,16,0.5393087863922119,0.5393087863922119,0.0,0.0051375006437301635,51.42659664154053,117.1328125,1305,0.01222207210958004,0.0023288920056074858,Mamba,0
Mamba/SemilinearHeatTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,SemilinearHeatTime,1,-1,128,4,8,1.0,auto,wave,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/SemilinearHeatTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,10000,16,0.10888403654098511,0.10888403654098511,0.0,0.007108300828933716,71.14660120010376,117.142578125,1665,20.86873435974121,9.340987205505371,Mamba,0
Mamba/SemilinearHeatTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modeforward_no_stdeTrue/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,forward,rademacher,Mamba,True,forward,SemilinearHeatTime,1,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/SemilinearHeatTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modeforward_no_stdeTrue/0,10000,16,0.5394341945648193,0.5394341945648193,0.0,0.005506654500961303,55.1195650100708,117.132568359375,1305,0.01200817059725523,0.002256892155855894,Mamba,0
Mamba/AllenCahnTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modeforward_no_stdeFalse/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,sparse_stde,rademacher,Mamba,False,forward,AllenCahnTime,1,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/AllenCahnTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modeforward_no_stdeFalse/0,10000,16,0.1382085531949997,0.1382085531949997,0.0,0.005675104331970215,56.807090044021606,117.13232421875,1305,0.17005789279937744,0.04536344110965729,Mamba,0
Mamba/AllenCahnTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,AllenCahnTime,1,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/AllenCahnTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,10000,16,0.13157668709754944,0.13157668709754944,0.0,0.006918608212471008,69.24310684204102,117.14111328125,1663,0.2453676462173462,0.10724435746669769,Mamba,0
Mamba/AllenCahnTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,sparse_stde,rademacher,Mamba,False,forward,AllenCahnTime,1,-1,128,4,8,1.0,auto,wave,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/AllenCahnTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,10000,16,0.005726824048906565,0.005726824048906565,0.0,0.00797011239528656,79.77560949325562,117.142822265625,1665,22.871538162231445,21.080488204956055,Mamba,0
Mamba/AllenCahnTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,sparse_stde,rademacher,Mamba,False,forward,AllenCahnTime,1,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/AllenCahnTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,10000,16,0.054249126464128494,0.054249126464128494,0.0,0.0069275536060333254,69.34136652946472,117.141357421875,1663,0.16405247151851654,0.03925890475511551,Mamba,0
Mamba/AllenCahnTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modeforward_no_stdeTrue/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,forward,rademacher,Mamba,True,forward,AllenCahnTime,1,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/AllenCahnTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modeforward_no_stdeTrue/0,10000,16,0.14614441990852356,0.14614441990852356,0.0,0.007089553380012512,70.96312856674194,117.141357421875,1663,0.19526618719100952,0.08544769883155823,Mamba,0
Mamba/AllenCahnTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,AllenCahnTime,1,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/AllenCahnTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,10000,16,0.13813962042331696,0.13813962042331696,0.0,0.005225741481781006,52.30848670005798,117.132568359375,1305,0.1701698750257492,0.045332200825214386,Mamba,0
Mamba/AllenCahnTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,AllenCahnTime,1,-1,128,4,8,1.0,auto,wave,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/AllenCahnTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,10000,16,0.28220134973526,0.28220134973526,0.0,0.007079165148735046,70.85320234298706,117.142822265625,1665,18.147615432739258,10.535926818847656,Mamba,0
Mamba/AllenCahnTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modeforward_no_stdeTrue/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,forward,rademacher,Mamba,True,forward,AllenCahnTime,1,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/AllenCahnTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modeforward_no_stdeTrue/0,10000,16,0.1381687968969345,0.1381687968969345,0.0,0.005430944013595581,54.35914349555969,117.13330078125,1305,0.17022407054901123,0.04541671276092529,Mamba,0
Mamba/SineGordonTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modeforward_no_stdeFalse/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,sparse_stde,rademacher,Mamba,False,forward,SineGordonTime,1,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/SineGordonTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modeforward_no_stdeFalse/0,10000,16,0.3678906261920929,0.3678906261920929,0.0,0.005483882808685303,54.89116668701172,117.13232421875,1305,0.28528088331222534,0.12022915482521057,Mamba,0
Mamba/SineGordonTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,SineGordonTime,1,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/SineGordonTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,10000,16,0.5700535178184509,0.5700535178184509,0.0,0.007625543594360352,76.32948184013367,117.1416015625,1663,6.748948097229004,1.2644590139389038,Mamba,0
Mamba/SineGordonTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,sparse_stde,rademacher,Mamba,False,forward,SineGordonTime,1,-1,128,4,8,1.0,auto,wave,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/SineGordonTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,10000,16,0.5400905609130859,0.5400905609130859,0.0,0.008200119185447692,82.08267712593079,117.142822265625,1665,17.702308654785156,9.60122299194336,Mamba,0
Mamba/SineGordonTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,sparse_stde,rademacher,Mamba,False,forward,SineGordonTime,1,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/SineGordonTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,10000,16,0.5211576819419861,0.5211576819419861,0.0,0.007106909704208374,71.13941025733948,117.1416015625,1663,0.74970543384552,0.22263595461845398,Mamba,0
Mamba/SineGordonTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modeforward_no_stdeTrue/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,forward,rademacher,Mamba,True,forward,SineGordonTime,1,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/SineGordonTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modeforward_no_stdeTrue/0,10000,16,0.41560181975364685,0.41560181975364685,0.0,0.00685215699672699,68.5833592414856,117.1416015625,1663,1.0591895580291748,0.26668983697891235,Mamba,0
Mamba/SineGordonTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modeforward_no_stdeTrue/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,forward,rademacher,Mamba,True,forward,SineGordonTime,1,-1,128,4,8,1.0,auto,wave,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/SineGordonTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modeforward_no_stdeTrue/0,10000,16,0.47735652327537537,0.47735652327537537,0.0,0.007824211478233338,78.31522297859192,117.142822265625,1665,11.118181228637695,6.24130916595459,Mamba,0
Mamba/SineGordonTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,SineGordonTime,1,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/SineGordonTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,10000,16,0.36738765239715576,0.36738765239715576,0.0,0.0053430777072906496,53.48024654388428,117.1328125,1305,0.26569873094558716,0.11731811612844467,Mamba,0
Mamba/SineGordonTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,SineGordonTime,1,-1,128,4,8,1.0,auto,wave,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/SineGordonTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,10000,16,0.4992871880531311,0.4992871880531311,0.0,0.007680045318603516,76.87047743797302,117.14306640625,1665,24.936832427978516,8.026962280273438,Mamba,0
Mamba/SineGordonTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modeforward_no_stdeTrue/0,0,10,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,forward,rademacher,Mamba,True,forward,SineGordonTime,1,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/SineGordonTime/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modeforward_no_stdeTrue/0,10000,16,0.3671475648880005,0.3671475648880005,0.0,0.005460645437240601,54.65759062767029,117.1328125,1305,0.2726162075996399,0.1155368760228157,Mamba,0
